,alpha_beta,alpha_delta,alpha_mu_inf_SC,alpha_mu_inf_SA,alpha_mu_inf_AI,alpha_mu_inf_AC,alpha_mu_inf_AA,alpha_mu_susc_C,alpha_mu_susc_A,omicron_beta,omicron_delta,omicron_mu_inf_SC,omicron_mu_inf_SA,omicron_mu_inf_AI,omicron_mu_inf_AC,omicron_mu_inf_AA,omicron_mu_susc_C,omicron_mu_susc_A
46,0.23371639100654754,1.1281620571059874,1.348223798073489,1.4735651407625516,0.3789728258606884,0.5945973979913166,0.35345385798916157,0.7336828655443346,0.35810388983917113,0.07300092905847602,1.7083656295208711,2.0288626378178267,1.2529163726438803,3.199878711925843,0.7252151148481412,0.8984735489778497,0.07099831260716069,0.18596861601691334
47,0.14134774866936417,0.0159353115474733,2.8866459473901447,0.24483112083168884,1.345172067727995,1.824453441725117,0.3240770103760481,0.3854565327004711,0.17219357657953888,0.04907816244636497,1.195623889003555,5.123517783843454,2.6335233806674947,0.6601631224099077,3.284520891915615,0.29761722969449805,0.09785464582671567,0.2531957858090105
48,0.14783135967634228,1.0309967555768158,1.9235651989143199,0.9973841921628815,0.6635173608630576,0.8866749422142118,0.766402308440724,0.8720587779060869,0.16267478521935003,0.0740413485789477,1.2444021976988566,1.4467674198295715,0.12627093622052998,0.8460643179309897,1.482351380648725,0.33545765017571516,0.1296573817174399,1.1464552452579777
49,0.16187508729121355,0.8762956401101276,2.8348340376955696,1.3868375709875962,1.0309368915495782,1.8570547861473756,0.47449674354887394,0.4513732922298403,0.22972859357615788,0.051454254839918855,0.3158346757772399,3.4740950117373077,0.37603668135929497,0.689058857808554,1.7649280005919958,0.52280762923056,0.053407917369982426,0.29628233048771885
50,0.17206508541199578,0.1422046674588301,1.3951406827747135,0.9530541073272113,0.5488520641420622,0.9339742787024882,0.4024047727762201,1.336627864410907,0.23967102618437686,0.12457407605484101,1.086859791419474,2.588709943751079,0.3548154262462494,0.38822567535145736,5.123100545767036,0.5587337351211441,0.28391638704628763,0.3008781226496636
51,0.1882216038803523,-0.40874905260531513,1.8293427589853297,0.33183467759233987,0.7508109260302641,0.8522779027046252,0.718631491406635,0.6066881153130448,0.5344195317666978,0.08816511014293238,-0.32560426689340627,1.6388414728988123,0.48615169363373706,0.13127202921509754,1.6883044815330739,0.4101181964403935,0.4474448341796689,0.044465819471742975
52,0.23200824738298514,-0.022095541531864663,1.091024863209057,0.40347966409686786,0.5015805264807304,1.5553046635752843,0.24040122227748226,0.45018396444858355,0.3364630667923267,0.08822917020510815,2.8001396692002603,2.708897069016109,1.2658934592635478,0.4653157199391487,6.8887287436842755,0.5648210250478528,0.10951104946153215,0.2046133733718142
53,0.14234938695345126,0.3094421701017199,2.736281048518264,1.3623133092097448,0.6599659764873855,0.6167208976162675,0.1948764036935636,0.8479112578474073,0.3142267141159656,0.03855498581497746,-1.1501794777579013,1.708553365808979,0.0865927097352138,0.35880397050980833,4.1855021333522044,5.055896428784203,0.07206464617697601,0.23045343996738324
54,0.1816052775286364,0.22277821695528946,1.1424241118279916,1.0496826809784565,0.5019012797109876,1.528282542114195,0.04323911815084265,1.2530332672539677,0.059734705528889154,0.05486939364873284,0.9864396639305469,3.3468120300256556,0.3276890357721337,0.13081025149590073,8.655375491895834,0.2899538754763197,0.3391061985538405,0.2451086745373013
55,0.10622835070537259,0.3113234141905855,6.356783436147695,0.802774389978167,0.7408616518846726,0.7653314283124238,0.35300020418364964,0.21821164558796668,0.361500138067921,0.11087884251806006,2.0437665972623016,1.8466850147008178,1.110350969077341,0.5284211483286844,2.3717225334286356,1.3311385826102193,0.08090455063018091,0.8729000838641217
