,rel_omicron_beta,rel_omicron_delta,rel_omicron_mu_inf_AA,rel_omicron_mu_inf_AC,rel_omicron_mu_inf_AI,rel_omicron_mu_inf_SA,rel_omicron_mu_inf_SC,rel_omicron_mu_susc_A,rel_omicron_mu_susc_C
123,-0.5810322537320629,2.449041540685339,0.19964753830560333,0.1953943199084217,-1.2792031195493598,3.1056318795470617,-0.17730242946585106,1.3347910026404117,-0.6979693608166005
124,-0.5491689691277379,2.072857564344763,0.6468441543289123,1.5929346850339587,-0.3312337031685809,-1.6083259138747048,2.034098568419289,0.4671841503107803,-3.375253731974982
125,-0.8192285497197003,0.8292677712016983,0.8286322865135451,1.1788700226559752,-0.20763760276855409,-0.6500240857360313,0.15953886856696373,2.4954569768106327,0.31019435806393386
126,-2.5612647822295496,0.39652452841660796,0.9912862850861397,1.564862287352854,-1.076929133591728,0.2739656539545989,-1.8392304558410912,2.1284102469288633,-0.2504437098010245
127,-0.6969134428518874,2.0322067239727324,0.3918404444852644,1.1498214253942431,-1.149236089160932,-2.5543937927777987,0.2759181175274788,0.6372187620080252,-0.8726941017309091
128,-0.6275536579933785,3.2343069551706596,0.3692082247085235,0.1721958283524116,0.0953812897863746,-1.2673321579456518,-0.7617966351505129,1.7898280225240248,-0.6976745801725515
129,-1.0259960470854668,3.1194352665444933,-1.640572408311431,-0.47554986474433225,1.0003730535302444,-1.3722735027783863,0.03317383603134135,0.6594070757473818,-0.34808748926515437
130,-0.03298088913448642,1.0930115585421998,0.5882926463790668,0.674572484844905,-0.6282679942999017,-1.1876425711535112,-0.9396215202529894,1.019125221866366,0.22907754230616162
131,-1.869748792200137,-0.11599995114663608,0.06571829936542874,0.8260557300271708,-0.14878170269666197,0.10862730618180291,0.2678978969439436,1.814530503285346,-0.6971992873141172
132,-1.0973999558823784,3.0423298367856955,1.763399190043542,1.1658766207767663,-0.7920123457289674,-1.6043067460035825,-0.1331751262786273,1.6866283136537212,-0.7077314193909566
133,-0.012187865988061368,0.018256313619714172,0.8794275075979961,-0.5888594491497361,-0.06038055015898047,-2.0661290740807137,-1.102739935358607,1.5195332298490218,-1.2919497558414428
134,0.5657297991012525,1.4749144786172632,1.5679314052406905,-0.46988327065018876,0.18227021980792055,-1.1230453698366047,-0.1308995407158321,1.205258012927794,-0.917112112630855
135,-1.668297407296959,2.565126336004823,1.6181583581454755,-0.025940046422075383,-0.4036258325502975,-1.9260682294078428,0.8465610611819707,-0.7054455799119103,-0.16788368839434797
136,-1.6174930412236483,1.9922855551695389,2.087757941929773,3.385926693007677,-1.9570836545752204,0.1718682238825207,0.419166907059737,0.8876871312882573,-1.1376947642017154
137,-0.7340712004398157,1.6483232546019788,0.36919311352292267,1.7428733767864966,-0.35044940102181316,-0.38536509030484983,-0.30079190974605846,2.692196173014129,-1.0552964796401485
138,-2.9956044602904366,2.836695462979335,1.5351123629458767,2.120141637510977,0.5668005765626403,-0.7312161415354121,0.8393017489425828,2.017167085249479,-0.03936213890922142
