,beta,delta,mu_inf_SC,mu_inf_SI,mu_inf_AI,mu_inf_AC,mu_inf_AA,mu_susc_C,mu_susc_I
43,0.11364053182302265,1.2694716453552246,1.3653620153826724,0.12137946679917049,1.370915836569019,2.4579660334575344,0.1191635570214867,0.5059094304792375,4.046937991283896
44,0.042366292314778446,-2.562375068664551,4.72151735909678,0.511578685349361,0.1107404556070923,1.212952635482934,0.6349774727503568,0.24405323057869277,3.946491881677993
45,0.10956650063879551,-0.6461805701255798,2.5667216358319003,0.1314886712355955,0.6288302196464157,4.816953944401823,2.965754946561807,0.25777327412907247,2.930729070671653
46,0.11770581056516621,0.28222399950027466,6.746441486454056,0.08704851576254763,0.18283475781885256,7.6413176164400385,0.2547162824891161,0.7442972984955262,2.4936854957671613
47,0.07071065893157344,-0.9077900052070618,3.6671030787311434,0.45934775304864633,3.258824161418321,1.6177107722736623,0.38722846057660887,0.7370161511669127,1.5251373636447603
48,0.14051604793066735,0.12632276117801666,1.5924182461539735,0.05489586316246619,0.6374146035215296,3.5380687856996302,0.45606281847465907,0.8900889864135927,3.7989874057799096
49,0.09817764529785548,-0.9952164888381958,5.7833980748622675,0.2477283592700157,0.971633554701758,3.5740188843288228,0.1703464753104605,0.17739355474846114,2.046505396969921
50,0.03349941309785066,-1.631617546081543,10.898884351335784,0.17643590784170696,0.2862513494853139,2.13519983166197,1.4144082534132312,0.26322976354461586,6.048958493839996
51,0.11069394402776726,-0.552830159664154,4.136905240432471,0.18785252967678057,0.0797038757507324,1.1079692308534959,0.3069046923183288,0.489331782807599,2.3282867776298395
52,0.22361913603393282,-1.093054175376892,1.550510556669056,0.13114937692781845,0.679299688337716,0.7456727517942884,0.8420170845281928,0.4127801342320712,1.4965208173110804
53,0.08692387364296947,-1.5099784135818481,4.106404004948092,0.05701291852647689,1.9038637502561073,3.142609500482673,0.3509719246165786,0.24336088936544464,4.121153769753396
54,0.07310192955233429,-1.231062412261963,2.582092337489747,0.6158254806207303,0.4668529919247164,2.3119291677109626,1.55558693909488,0.16330725245646857,3.362415442489864
55,0.16897739317763089,-0.825573742389679,1.2835513003278576,0.14476073868887074,0.7068466980068812,1.4850992666635316,0.9938001743050217,0.8647733524632252,1.650869900630837
56,0.09686371921484707,-0.32953116297721863,2.7650994769351205,0.07516863082184538,0.39992744454109225,0.9830913553817439,0.8498606569035894,0.6008173005295564,2.571693370401377
57,0.06592204386109891,-0.8296386003494263,5.616557073805826,0.5087322643486375,0.6485936616283758,3.784496407293919,0.6043022301014528,0.6227257197432229,3.2739286676379313
58,0.0425156950821598,-0.9604330658912659,6.8415750710316345,0.2849776536371069,1.1154662345707513,2.445016010160101,2.854001114396933,0.49727632985165576,3.550171904220874
59,0.15135481961550581,-0.28735512495040894,2.692961385065348,0.14511595686099044,0.39183710283453466,1.245969930599304,0.5009729173320393,0.7847468793407939,2.4640002534885785
60,0.10933860852276404,-0.4464547038078308,2.9450107203255826,0.21530169886831857,1.6909683233444255,1.7270245432988844,0.5721013058492358,0.49105861798531797,2.677003619951904
61,0.049096957292068324,-1.2157691717147827,3.0046474534672223,0.3365758725351963,0.6344937943311044,1.7811117095157982,3.419618188186894,0.19465210969597296,2.8135122201699088
62,0.1297978995424689,-0.83403480052948,2.5110662512051825,0.39189565897490386,1.1476394079947096,1.2688853710414196,0.667925559437158,0.34657529252451236,1.314533377236258
63,0.07692559594461106,-0.5640470385551453,4.8860085041531365,0.32925996474498354,1.1696153178814033,3.155894471572764,0.5199040374940257,0.5260651109195398,3.4208364641085343
64,0.08463427918790327,-1.1896783113479614,5.697033101905999,0.11870690661649054,1.401533426669526,1.3963981758549813,0.40185303689357105,0.859796109291683,2.696932351969674
65,0.06697138901467369,-0.4319886565208435,5.242229391886224,0.07524679167614387,0.15898862506072386,1.0288748725279708,0.33441025093031024,0.6513157267706396,3.194062526479882
66,0.1359226256572382,-1.0858341455459595,2.802085376660225,0.02635859642037377,0.5326704415808481,1.4598989418227841,0.9782690596206316,0.6845718841724648,2.8725875615291305
67,0.17308065758576463,-0.8845106959342957,2.1702681386733813,0.17067755513101615,0.6788660434447553,1.7196561034799116,0.7577497424385375,0.0724423131849728,3.2794253350170526
68,0.07417048892722954,-0.3402089476585388,4.382573978353893,0.39492472513935767,1.1155014981541478,2.698358417913027,0.2273753165979094,0.31610628594352375,4.072631071902904
69,0.057406440300946014,-1.5851075649261475,3.80696137381315,0.12483533080439996,1.1513321754464934,2.275149723294955,0.4770040099674381,0.2769782384078484,3.8509551152558785
